GEOID20_0KM,AREAID
371259505072082,110371819426
371259510011042,110371819426
371259510011098,110371819426
371259510012036,110371819426
371259510021000,110371819426
371259510021001,110371819426
370939701051000,110371819426
370319708041051,110471286798
370319708041046,110471286798
370319708041045,110471286798
370319708041024,110471286798
370319708041023,110471286798
370319708041022,110471286798
370319708041021,110471286798
370319708041018,110471286798
370319708041017,110471286798
370319708041016,110471286798
370319708041015,110471286798
370319708041014,110471286798
370319708041013,110471286798
370319708041012,110471286798
370319708041011,110471286798
370319708041008,110471286798
370510034011002,11020448814
370510034011003,11020448814
370510034011004,11020448814
370510034011005,11020448814
370510034011006,11020448814
370510034011007,11020448814
370510034011008,11020448814
370510034011009,11020448814
370510034011010,11020448814
370510034011011,11020448814
370510034011012,11020448814
370510034011013,11020448814
370510034011014,11020448814
370510034011015,11020448814
370510034011016,11020448814
370510034011017,11020448814
370510034011018,11020448814
370510034011020,11020448814
370510034011021,11020448814
370510034011022,11020448814
370510034011023,11020448814
370510034011024,11020448814
370510034011025,11020448814
370510034011026,11020448814
370510034011027,11020448814
370510034011028,11020448814
370510034011029,11020448814
370510034011030,11020448814
370510034011031,11020448814
370510034011032,11020448814
370510034011033,11020448814
370510034011034,11020448814
370519801001031,110371819426
370519801001032,110371819426
370519801001033,110371819426
370519801001035,110371819426
370519801001036,110371819426
370519801001037,110371819426
370519801001038,110371819426
370519801001039,110371819426
370519801001040,110371819426
370519801001041,110371819426
370519801001043,110371819426
370519801001044,110371819426
370519801001045,110371819426
370519801001046,110371819426
370519801001050,110371819426
370519801001051,110371819426
370519801001054,110371819426
370519801001055,110371819426
370519801001056,110371819426
370519802001000,110371819426
370519802001001,110371819426
370519802001004,110371819426
370519802001007,110371819426
370519802001008,110371819426
370519802001009,110371819426
370519802001010,110371819426
370519802001011,110371819426
370519802001018,110371819426
370519802001025,110371819426
370519802001026,110371819426
370519802001028,110371819426
370519802001029,110371819426
370519802001030,110371819426
370519802001033,110371819426
370939801001106,110371819426
370519802001034,110371819426
370519802001042,110371819426
370519802001044,110371819426
370519802001047,110371819426
370850712031000,110371819426
370939801001114,110371819426
370850712031001,110371819426
370850712031003,110371819426
370850712031009,110371819426
370850712031014,110371819426
370850712031016,110371819426
370850712032000,110371819426
370850712032005,110371819426
370850712042006,110371819426
371259505041081,110371819426
371259505041082,110371819426
370850712042022,110371819426
371259505051017,110371819426
371259505051018,110371819426
371259505051020,110371819426
371259505051023,110371819426
371259505051024,110371819426
371259505051025,110371819426
370850713032000,110371819426
370850713032021,110371819426
370850713032022,110371819426
370850713032033,110371819426
370850713033008,110371819426
370850713033009,110371819426
371259510011046,110371819426
371259510011049,110371819426
370850713034013,110371819426
370850713034018,110371819426
370850713034019,110371819426
370850714022003,110371819426
370850714022004,110371819426
370850714022005,110371819426
370850714022011,110371819426
370850714022012,110371819426
370850714022013,110371819426
370850714022014,110371819426
370850714022016,110371819426
370850714022018,110371819426
370850714022019,110371819426
370850714022023,110371819426
370850714022026,110371819426
370850714022032,110371819426
370850714022033,110371819426
370850714022034,110371819426
370850714022035,110371819426
370850714022037,110371819426
370850714022045,110371819426
370850714022049,110371819426
370850714022053,110371819426
370850714022055,110371819426
370850714022056,110371819426
370850714022060,110371819426
370850714022061,110371819426
370850714022062,110371819426
370850714022066,110371819426
370850714023004,110371819426
370850714023006,110371819426
370850714023007,110371819426
370850714024000,110371819426
370850714024002,110371819426
370519802001020,110371819426
370519802001021,110371819426
370519802001022,110371819426
370519802001023,110371819426
370519802001024,110371819426
370510036021016,110371819426
370519802001027,110371819426
370510036021012,110371819426
370519802001031,110371819426
370519802001032,110371819426
370510036021011,110371819426
370510036021010,110371819426
370519802001035,110371819426
370519802001036,110371819426
370519802001037,110371819426
370519802001038,110371819426
370519802001039,110371819426
370519802001040,110371819426
370519802001041,110371819426
370510036021009,110371819426
370519802001043,110371819426
370510036021008,110371819426
370519802001045,110371819426
370519802001046,110371819426
370510036021007,110371819426
370510036021006,110371819426
370510036021005,110371819426
370510036021004,110371819426
370510036021003,110371819426
370510036021002,110371819426
370510036021001,110371819426
370850712031002,110371819426
370510036021000,110371819426
370510036013028,110371819426
370850712031015,110371819426
370850712031017,110371819426
370850712031018,110371819426
370510036013018,110371819426
370510036013010,110371819426
370510036013008,110371819426
370510036013003,110371819426
370510036013002,110371819426
370850713032029,110371819426
370850713034014,110371819426
370850714022001,110371819426
370850714022002,110371819426
370850714022006,110371819426
370850714022007,110371819426
370850714022008,110371819426
370850714022009,110371819426
370850714022010,110371819426
370510035022026,110371819426
370510035022025,110371819426
370510035022024,110371819426
370850714022015,110371819426
370850714022017,110371819426
370850714022020,110371819426
370850714022021,110371819426
370850714022022,110371819426
370850714022024,110371819426
370939701041000,110371819426
370939701041007,110371819426
370939701042000,110371819426
370939701043000,110371819426
370939701043001,110371819426
370939701043005,110371819426
370939701043006,110371819426
370939701043007,110371819426
370939701043008,110371819426
370939701051001,110371819426
370939701052000,110371819426
370939702013001,110371819426
370939702014000,110371819426
370939702014003,110371819426
370939702014012,110371819426
370939702014016,110371819426
370939801001000,110371819426
370939801001001,110371819426
370939801001002,110371819426
370939801001003,110371819426
370939801001005,110371819426
370939801001007,110371819426
370939801001008,110371819426
370939801001009,110371819426
370939801001010,110371819426
370939801001011,110371819426
370939801001012,110371819426
370939801001013,110371819426
370939801001014,110371819426
370939801001016,110371819426
370939801001017,110371819426
370939801001019,110371819426
370939801001020,110371819426
370939801001021,110371819426
370939801001023,110371819426
370939801001025,110371819426
370939801001026,110371819426
370939801001030,110371819426
370939801001031,110371819426
370939801001033,110371819426
370510034091082,110371819426
370510034091083,110371819426
370510034091084,110371819426
370510034091085,110371819426
370510034091086,110371819426
370510034091087,110371819426
370510034091088,110371819426
370510034091089,110371819426
370510034091090,110371819426
370510034091091,110371819426
370510034091092,110371819426
370510034091093,110371819426
370510034091094,110371819426
370510034091095,110371819426
370510034091096,110371819426
370510034091097,110371819426
370850714022025,110371819426
370850714022027,110371819426
370850714022028,110371819426
370850714022029,110371819426
370850714022030,110371819426
370850714022031,110371819426
370850714022036,110371819426
370850714022038,110371819426
370850714022039,110371819426
370850714022040,110371819426
370850714022043,110371819426
370850714022044,110371819426
370850714022046,110371819426
370850714022047,110371819426
370850714022048,110371819426
370850714022050,110371819426
370850714022051,110371819426
370850714022054,110371819426
370510035022001,110371819426
370850714022057,110371819426
370850714022058,110371819426
370850714022059,110371819426
370850714022063,110371819426
370850714022064,110371819426
370850714022065,110371819426
370850714023008,110371819426
370519801001012,110371819426
370519801001011,110371819426
370519801001010,110371819426
370519801001009,110371819426
370519801001008,110371819426
370519801001007,110371819426
370519801001006,110371819426
